,Target,Student Price,Worker Price,Guest Price,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2022-11-20,0.0,1.253932584269663,1.26,1.26,0.0,0.07,0.07,0.8679245283018868,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-21,142.0,1.153125,1.33875,1.26,0.0021875,0.07,0.07,0.8867924528301887,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-22,164.0,1.278832116788321,1.344,1.26,0.0010218978102189782,0.07,0.07,0.8867924528301887,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-23,164.0,1.1917241379310344,1.26,1.26,0.001931034482758621,0.07,0.07,0.8867924528301887,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-24,137.0,1.171875,1.26,1.26,0.0,0.07,0.07,0.8867924528301887,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-25,125.0,1.2349514563106796,1.4280000000000002,1.26,0.0,0.07,0.07,0.8867924528301887,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-26,0.0,1.2349514563106796,1.4280000000000002,1.26,0.0,0.07,0.07,0.8867924528301887,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-27,0.0,1.2349514563106796,1.4280000000000002,1.26,0.0,0.07,0.07,0.8867924528301887,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-28,152.0,1.2393442622950819,1.323,1.26,0.0,0.07,0.07,0.9056603773584906,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-29,148.0,1.182089552238806,1.356923076923077,1.26,0.0010447761194029852,0.07,0.07,0.9056603773584906,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-30,141.0,1.2,1.26,1.26,0.0025,0.07,0.07,0.9056603773584906,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-12-01,175.0,1.2322147651006712,1.3341176470588234,0.9450000000000001,0.0,0.07,0.07,0.9056603773584906,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,105.0,1.2139534883720928,1.26,1.26,0.0016279069767441861,0.07,0.07,0.9056603773584906,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-03,0.0,1.2139534883720928,1.26,1.26,0.0016279069767441861,0.07,0.07,0.9056603773584906,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-04,0.0,1.2139534883720928,1.26,1.26,0.0016279069767441861,0.07,0.07,0.9056603773584906,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,147.0,1.2091603053435116,1.26,1.26,0.0,0.07,0.07,0.9245283018867925,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,163.0,1.2366412213740459,1.26,1.26,0.001068702290076336,0.07,0.07,0.9245283018867925,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-07,159.0,1.2,1.26,0.9450000000000001,0.0,0.07,0.07,0.9245283018867925,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,126.0,1.248,1.26,1.26,0.0014000000000000002,0.07,0.07,0.9245283018867925,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,116.0,1.1877551020408161,1.12,1.26,0.0028571428571428576,0.07,0.07,0.9245283018867925,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10,0.0,1.1877551020408161,1.12,1.26,0.0028571428571428576,0.07,0.07,0.9245283018867925,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11,0.0,1.1877551020408161,1.12,1.26,0.0028571428571428576,0.07,0.07,0.9245283018867925,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12,128.0,1.2,1.26,1.26,0.0013333333333333335,0.07,0.07,0.9433962264150944,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13,134.0,1.1796610169491524,1.26,1.26,0.0011864406779661019,0.07,0.07,0.9433962264150944,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14,121.0,1.2228571428571429,1.365,1.26,0.0,0.07,0.07,0.9433962264150944,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15,149.0,1.2369230769230768,1.066153846153846,1.26,0.0,0.07,0.07,0.9433962264150944,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,90.0,1.2166666666666666,1.4538461538461538,1.26,0.0019444444444444446,0.07,0.07,0.9433962264150944,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17,0.0,1.2166666666666666,1.4538461538461538,1.26,0.0019444444444444446,0.07,0.07,0.9433962264150944,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18,0.0,1.2166666666666666,1.4538461538461538,1.26,0.0019444444444444446,0.07,0.07,0.9433962264150944,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,109.0,1.1869565217391302,1.26,1.68,0.0,0.07,0.07,0.9622641509433962,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,137.0,1.152755905511811,1.0919999999999999,1.26,0.0033070866141732286,0.07,0.07,0.9622641509433962,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,112.0,1.2391304347826086,1.26,1.26,0.0,0.07,0.07,0.9622641509433962,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,81.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9622641509433962,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9622641509433962,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-24,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9622641509433962,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9622641509433962,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9811320754716981,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9811320754716981,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9811320754716981,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9811320754716981,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9811320754716981,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9811320754716981,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.9811320754716981,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.018867924528301886,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.018867924528301886,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.018867924528301886,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.018867924528301886,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.018867924528301886,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.018867924528301886,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,0.0,1.217910447761194,1.4175,1.68,0.0,0.07,0.07,0.018867924528301886,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,154.0,1.2272727272727273,1.26,1.26,0.0010606060606060607,0.07,0.07,0.03773584905660377,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,158.0,1.1829787234042553,1.26,1.26,0.0019858156028368795,0.07,0.07,0.03773584905660377,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,166.0,1.2587412587412588,1.26,1.26,0.000979020979020979,0.07,0.07,0.03773584905660377,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,173.0,1.1923566878980891,1.26,1.26,0.00178343949044586,0.07,0.07,0.03773584905660377,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,149.0,1.1909774436090226,1.4708333333333332,1.26,0.0,0.07,0.07,0.03773584905660377,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14,0.0,1.1909774436090226,1.4708333333333332,1.26,0.0,0.07,0.07,0.03773584905660377,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.0,1.1909774436090226,1.4708333333333332,1.26,0.0,0.07,0.07,0.03773584905660377,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,170.0,1.183673469387755,1.26,1.26,0.001904761904761905,0.07,0.07,0.05660377358490566,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,172.0,1.2169014084507042,1.3926315789473684,0.98,0.0,0.07,0.07,0.05660377358490566,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,199.0,1.2282352941176469,1.323,1.26,0.0,0.07,0.07,0.05660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,168.0,1.208,1.26,1.26,0.0009333333333333334,0.07,0.07,0.05660377358490566,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,134.0,1.2,1.26,1.26,0.0,0.07,0.07,0.05660377358490566,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.05660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.05660377358490566,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,195.0,1.1929411764705882,1.3926315789473684,1.26,0.0,0.07,0.07,0.07547169811320754,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,225.0,1.1883495145631067,1.26,0.9,0.0,0.07,0.07,0.07547169811320754,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,178.0,1.177639751552795,1.4280000000000002,1.26,0.0026086956521739132,0.07,0.07,0.07547169811320754,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,177.0,1.1772151898734178,1.1858823529411764,1.575,0.0017721518987341774,0.07,0.07,0.07547169811320754,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,123.0,1.2494845360824742,1.4823529411764707,1.26,0.0,0.07,0.07,0.07547169811320754,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28,0.0,1.2494845360824742,1.4823529411764707,1.26,0.0,0.07,0.07,0.07547169811320754,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-29,0.0,1.2494845360824742,1.4823529411764707,1.26,0.0,0.07,0.07,0.07547169811320754,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,181.0,1.1448275862068964,1.08,1.26,0.0032183908045977016,0.07,0.07,0.09433962264150944,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,211.0,1.2,1.1858823529411764,1.26,0.0,0.07,0.07,0.09433962264150944,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,191.0,1.2,1.26,1.26,0.0008588957055214724,0.07,0.07,0.09433962264150944,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,233.0,1.2289855072463767,1.4175,1.26,0.0,0.07,0.07,0.09433962264150944,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,170.0,1.1610389610389609,1.3341176470588234,1.26,0.0027272727272727275,0.07,0.07,0.09433962264150944,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,0.0,1.1610389610389609,1.3341176470588234,1.26,0.0027272727272727275,0.07,0.07,0.09433962264150944,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,0.0,1.1610389610389609,1.3341176470588234,1.26,0.0027272727272727275,0.07,0.07,0.09433962264150944,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,158.0,1.174468085106383,1.26,1.26,0.0019858156028368795,0.07,0.07,0.11320754716981132,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,212.0,1.2,1.33,1.26,0.0014736842105263158,0.07,0.07,0.11320754716981132,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,179.0,1.263157894736842,1.26,1.26,0.0,0.07,0.07,0.11320754716981132,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,207.0,1.1737704918032785,1.3147826086956522,0.84,0.0015300546448087434,0.07,0.07,0.11320754716981132,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,153.0,1.2,1.066153846153846,1.26,0.0010144927536231885,0.07,0.07,0.11320754716981132,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11,0.0,1.2,1.066153846153846,1.26,0.0010144927536231885,0.07,0.07,0.11320754716981132,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,1.2,1.066153846153846,1.26,0.0010144927536231885,0.07,0.07,0.11320754716981132,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,164.0,1.208450704225352,1.496875,1.26,0.0009859154929577466,0.07,0.07,0.1320754716981132,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,193.0,1.2144578313253012,1.2,1.26,0.0,0.07,0.07,0.1320754716981132,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,170.0,1.2158940397350992,1.26,1.26,0.0018543046357615896,0.07,0.07,0.1320754716981132,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,140.0,1.230508474576271,1.26,1.26,0.0,0.07,0.07,0.1320754716981132,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,134.0,1.2,1.1400000000000001,1.8900000000000001,0.0025,0.07,0.07,0.1320754716981132,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,0.0,1.2,1.1400000000000001,1.8900000000000001,0.0025,0.07,0.07,0.1320754716981132,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19,0.0,1.2,1.1400000000000001,1.8900000000000001,0.0025,0.07,0.07,0.1320754716981132,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20,179.0,1.1640718562874253,1.26,1.26,0.0008383233532934133,0.07,0.07,0.1509433962264151,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,182.0,1.2455696202531645,1.365,1.26,0.0,0.07,0.07,0.1509433962264151,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,165.0,1.2266666666666666,1.3263157894736841,1.26,0.0,0.07,0.07,0.1509433962264151,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23,150.0,1.191111111111111,1.26,1.26,0.001037037037037037,0.07,0.07,0.1509433962264151,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,107.0,1.2,1.4175,1.26,0.0014893617021276596,0.07,0.07,0.1509433962264151,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,0.0,1.2,1.4175,1.26,0.0014893617021276596,0.07,0.07,0.1509433962264151,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,0.0,1.2,1.4175,1.26,0.0014893617021276596,0.07,0.07,0.1509433962264151,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,131.0,1.1895652173913043,1.26,1.26,0.0024347826086956524,0.07,0.07,0.16981132075471697,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,141.0,1.21875,1.26,1.26,0.00109375,0.07,0.07,0.16981132075471697,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,133.0,1.2333333333333332,1.26,1.26,0.0012962962962962965,0.07,0.07,0.16981132075471697,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-02,108.0,1.1857142857142857,1.26,1.764,0.0033333333333333335,0.07,0.07,0.16981132075471697,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-03,119.0,1.2,1.26,1.26,0.0,0.07,0.07,0.16981132075471697,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-04,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.16981132075471697,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-05,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.16981132075471697,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-06,112.0,1.2137931034482758,1.33875,1.26,0.0,0.07,0.07,0.18867924528301888,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
