,Target Coffee,Target Milk Coffee,Target Cocoa,Target Tee,Target Coffee Time,Student Price Coffee,Worker Price Coffee,Guest Price Coffee,Student Price Milk Coffee,Worker Price Milk Coffee,Guest Price Milk Coffee,Student Price Cocoa,Worker Price Milk Cocoa,Guest Price Milk Cocoa,Student Price Tee,Worker Price Tee,Guest Price Tee,Student Price Coffee Time,Worker Price Coffee Time,Guest Price Coffee Time,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Saturday,x0_Sunday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,precipitation,is_holiday,is_lecture_free,is_covid,is_winter,is_summer
2017-03-07,279.0,46.0,14.0,52.0,95.0,0.92,1.18,0.84,1.33,1.64,1.31,0.76,0.84,0.84,0.56,0.19,0.56,1.62,1.5,1.5,0.0,0.07,0.07,10.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.74,1.86,6.52,1013.42,92.79,2.8,276.29,5.68,0.0,1.0,0.0,1.0,0.0
2017-03-08,296.0,49.0,13.0,42.0,75.0,0.92,0.97,0.95,1.44,1.53,1.31,0.75,1.26,0.84,0.62,0.56,0.56,1.62,1.5,1.5,0.0,0.07,0.07,10.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.59,0.45,7.54,1021.42,89.54,3.68,211.08,7.14,0.0,1.0,0.0,1.0,0.0
2017-03-09,285.0,66.0,10.0,51.0,81.0,0.91,0.84,0.93,1.4,1.31,1.44,0.9,1.26,0.84,0.57,0.56,0.56,1.64,1.5,1.5,0.0,0.07,0.07,10.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.37,4.5,11.39,1018.42,90.5,3.3,263.92,5.47,0.0,1.0,0.0,1.0,0.0
2017-03-10,229.0,64.0,12.0,28.0,36.0,0.89,0.92,1.03,1.31,1.4,1.31,0.64,0.84,0.84,0.56,0.56,0.56,1.82,1.5,1.5,0.0,0.07,0.07,10.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.33,-2.1,9.52,1025.67,75.0,4.03,283.83,0.5,0.0,1.0,0.0,1.0,0.0
2017-03-11,0.0,0.0,0.0,0.0,0.0,0.89,0.92,1.03,1.31,1.4,1.31,0.64,0.84,0.84,0.56,0.56,0.56,1.82,1.5,1.5,0.0,0.07,0.07,10.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.37,-3.48,10.9,1024.75,73.17,1.37,111.21,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-12,0.0,0.0,0.0,0.0,0.0,0.89,0.92,1.03,1.31,1.4,1.31,0.64,0.84,0.84,0.56,0.56,0.56,1.82,1.5,1.5,0.0,0.07,0.07,10.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.82,-1.48,9.52,1020.62,72.75,3.23,99.79,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-13,295.0,61.0,12.0,44.0,58.0,0.93,0.9,0.98,1.43,1.31,1.75,0.76,0.0,0.84,0.6,0.56,0.56,1.66,1.5,1.5,0.0,0.07,0.07,11.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.19,-5.48,10.68,1025.92,67.79,1.88,196.92,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-14,268.0,63.0,14.0,39.0,65.0,0.91,0.93,0.84,1.47,1.39,1.31,0.77,0.84,0.84,0.6,0.56,0.56,1.74,1.5,1.5,0.0,0.07,0.07,11.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.24,-1.48,12.52,1031.0,73.79,2.13,274.17,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-15,263.0,59.0,20.0,42.0,58.0,0.92,0.88,0.7,1.37,1.39,1.31,1.02,0.84,0.84,0.63,0.56,0.56,1.54,1.5,1.5,0.0,0.07,0.07,11.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.94,0.5,13.52,1030.46,79.71,2.47,293.54,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-16,283.0,45.0,7.0,44.0,58.0,0.91,0.96,0.75,1.44,1.31,1.05,0.9,0.84,0.84,0.6,0.84,0.56,1.7,1.5,1.5,0.0,0.07,0.07,11.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.13,0.5,16.52,1024.83,65.0,1.48,267.46,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-17,241.0,47.0,10.0,41.0,43.0,0.92,0.92,0.76,1.33,1.31,1.31,0.75,0.84,0.84,0.6,0.84,0.56,1.6,1.5,1.5,0.0,0.07,0.07,11.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.18,-2.5,15.52,1014.67,72.5,3.65,247.54,0.3,0.0,1.0,0.0,1.0,0.0
2017-03-18,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.76,1.33,1.31,1.31,0.75,0.84,0.84,0.6,0.84,0.56,1.6,1.5,1.5,0.0,0.07,0.07,11.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.11,4.5,8.9,1007.38,93.54,6.48,259.38,23.08,0.0,1.0,0.0,1.0,0.0
2017-03-19,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.76,1.33,1.31,1.31,0.75,0.84,0.84,0.6,0.84,0.56,1.6,1.5,1.5,0.0,0.07,0.07,11.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.86,5.44,11.68,1009.96,93.75,4.65,252.04,6.93,0.0,1.0,0.0,1.0,0.0
2017-03-20,306.0,63.0,13.0,48.0,88.0,0.91,0.97,0.84,1.37,1.31,1.64,0.76,0.84,0.84,0.6,0.56,0.56,1.69,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.5,12.52,1010.83,80.17,4.69,248.21,0.97,0.0,1.0,0.0,1.0,0.0
2017-03-21,276.0,39.0,24.0,53.0,77.0,0.89,0.88,0.84,1.32,1.31,1.31,0.74,0.84,0.84,0.57,0.56,0.56,1.62,2.24,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.09,4.59,11.52,1011.25,85.83,3.83,238.88,3.78,0.0,1.0,0.0,1.0,0.0
2017-03-22,295.0,51.0,12.0,34.0,96.0,0.91,0.97,0.94,1.48,1.31,1.64,0.9,0.84,0.84,0.64,0.56,0.56,1.46,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.53,2.27,6.68,1015.92,87.79,3.22,80.17,0.69,0.0,1.0,0.0,1.0,0.0
2017-03-23,278.0,52.0,17.0,58.0,100.0,0.92,1.09,0.9,1.3,1.44,1.31,0.9,0.84,0.84,0.64,0.56,0.56,1.65,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.18,4.17,9.68,1017.62,89.83,2.14,73.54,2.3,0.0,1.0,0.0,1.0,0.0
2017-03-24,213.0,62.0,12.0,27.0,48.0,0.93,0.84,1.0,1.4,1.15,1.31,0.74,0.84,0.84,0.55,0.56,0.56,1.57,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.37,3.5,11.52,1027.62,80.17,3.63,62.46,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.93,0.84,1.0,1.4,1.15,1.31,0.74,0.84,0.84,0.55,0.56,0.56,1.57,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.86,1.22,13.52,1027.25,66.79,3.48,56.0,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.93,0.84,1.0,1.4,1.15,1.31,0.74,0.84,0.84,0.55,0.56,0.56,1.57,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.26,-0.5,13.52,1024.79,60.33,3.17,82.46,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-27,263.0,43.0,11.0,35.0,43.0,0.9,0.84,0.94,1.44,1.64,1.31,0.9,0.84,0.84,0.58,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.23,-4.5,17.68,1025.17,52.25,2.21,104.38,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-28,278.0,59.0,6.0,24.0,45.0,0.95,0.84,0.98,1.31,1.43,1.64,0.9,0.84,0.84,0.55,0.37,0.56,1.56,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.99,-2.5,19.52,1022.75,55.29,2.15,199.46,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-29,284.0,46.0,11.0,28.0,67.0,0.91,0.88,0.84,1.48,1.31,1.31,0.9,0.84,0.84,0.56,0.37,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.73,0.5,17.52,1024.96,67.71,3.4,267.58,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-30,254.0,51.0,8.0,33.0,42.0,0.92,0.84,1.05,1.48,1.46,1.31,0.48,0.28,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.21,7.79,19.52,1026.12,71.38,1.3,203.12,0.0,0.0,1.0,0.0,1.0,0.0
2017-03-31,186.0,50.0,9.0,19.0,27.0,0.93,0.78,1.08,1.59,1.31,1.5,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.32,1.5,22.68,1018.12,62.83,2.29,160.12,0.0,0.0,1.0,0.0,1.0,0.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.93,0.78,1.08,1.59,1.31,1.5,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,3.5,22.68,1010.92,64.62,1.69,172.62,1.45,0.0,1.0,0.0,0.0,1.0
2017-04-02,0.0,0.0,0.0,0.0,0.0,0.93,0.78,1.08,1.59,1.31,1.5,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,7.5,19.52,1017.67,78.08,2.55,121.75,1.58,0.0,0.0,0.0,0.0,1.0
2017-04-03,280.0,51.0,17.0,40.0,73.0,0.92,0.99,0.84,1.43,1.31,1.31,0.58,0.84,0.84,0.58,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,5.5,16.52,1024.04,80.42,3.09,36.04,0.54,0.0,0.0,0.0,0.0,1.0
2017-04-04,325.0,59.0,13.0,43.0,78.0,0.91,0.92,0.9,1.4,1.31,1.31,0.43,0.84,0.84,0.55,0.56,0.56,1.62,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.5,12.52,1023.83,80.71,2.29,37.79,1.17,0.0,0.0,0.0,0.0,1.0
2017-04-05,298.0,47.0,14.0,27.0,65.0,0.91,0.99,0.84,1.33,1.68,1.31,0.69,0.84,0.84,0.6,0.56,0.56,1.68,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,-0.5,14.52,1022.71,79.25,2.32,249.62,0.12,0.0,0.0,0.0,0.0,1.0
2017-04-06,286.0,42.0,9.0,37.0,77.0,0.95,0.94,0.73,1.22,1.46,1.64,0.68,0.84,0.84,0.58,0.56,0.56,1.62,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,2.88,11.52,1024.0,65.42,3.58,315.17,0.1,0.0,0.0,0.0,0.0,1.0
2017-04-07,218.0,46.0,11.0,23.0,61.0,0.89,0.91,1.09,1.44,1.31,1.31,0.75,0.28,0.0,0.6,0.56,0.56,1.63,1.5,1.5,0.0,0.07,0.07,14.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,4.79,11.68,1023.21,73.96,3.76,294.17,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-08,0.0,0.0,0.0,0.0,0.0,0.89,0.91,1.09,1.44,1.31,1.31,0.75,0.28,0.0,0.6,0.56,0.56,1.63,1.5,1.5,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,6.97,17.52,1024.04,77.08,1.74,227.42,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.89,0.91,1.09,1.44,1.31,1.31,0.75,0.28,0.0,0.6,0.56,0.56,1.63,1.5,1.5,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,3.5,21.52,1023.33,70.75,1.23,187.46,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-10,255.0,50.0,3.0,24.0,64.0,0.92,0.84,0.84,1.52,1.31,1.31,0.54,0.28,0.0,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,0.5,22.52,1018.21,67.21,3.37,259.67,0.31,0.0,0.0,0.0,0.0,1.0
2017-04-11,277.0,48.0,14.0,42.0,73.0,0.92,0.88,0.84,1.4,1.43,1.31,0.84,0.28,0.0,0.59,0.56,0.56,1.65,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,1.5,11.52,1024.29,64.62,3.07,297.75,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-12,276.0,42.0,19.0,36.0,66.0,0.94,0.88,1.06,1.19,1.57,1.31,0.81,0.84,0.0,0.62,0.56,0.56,1.72,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.5,15.52,1016.71,65.83,4.14,247.25,0.19,0.0,0.0,0.0,0.0,1.0
2017-04-13,189.0,57.0,12.0,12.0,22.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,7.53,12.64,1013.54,73.96,4.27,284.67,2.1,0.0,0.0,0.0,0.0,1.0
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,5.48,13.52,1015.92,68.21,2.61,264.21,0.0,1.0,0.0,0.0,0.0,1.0
2017-04-15,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,6.46,13.52,1014.54,76.67,4.23,255.92,1.3,0.0,0.0,0.0,0.0,1.0
2017-04-16,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,2.78,10.52,1018.08,77.88,4.08,277.5,1.43,0.0,0.0,0.0,0.0,1.0
2017-04-17,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.5,6.68,1016.83,90.29,2.49,263.88,8.61,1.0,0.0,0.0,0.0,1.0
2017-04-18,196.0,39.0,17.0,43.0,43.0,0.92,0.94,0.84,1.4,1.5,1.31,0.98,0.84,0.84,0.54,0.72,0.56,1.56,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.5,6.52,1022.08,86.62,3.55,199.79,4.33,0.0,0.0,0.0,0.0,1.0
2017-04-19,252.0,53.0,10.0,42.0,43.0,0.9,0.88,0.84,1.33,1.41,1.31,0.7,0.84,0.84,0.65,0.56,0.56,1.6,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,-1.5,4.52,1031.79,77.46,4.35,21.42,0.28,0.0,0.0,0.0,0.0,1.0
2017-04-20,247.0,47.0,15.0,38.0,55.0,0.91,0.88,0.84,1.29,1.31,1.31,0.79,0.84,0.84,0.55,0.56,0.56,1.76,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,-3.48,6.68,1035.04,68.83,2.47,142.54,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-21,218.0,50.0,22.0,24.0,40.0,0.91,0.84,0.93,1.36,1.31,1.31,1.0,0.42,0.84,0.55,0.56,0.56,1.52,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,-3.6,13.52,1029.12,63.83,3.06,251.62,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-22,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.93,1.36,1.31,1.31,1.0,0.42,0.84,0.55,0.56,0.56,1.52,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,3.49,10.15,1021.88,76.88,4.26,292.96,3.68,0.0,0.0,0.0,0.0,1.0
2017-04-23,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.93,1.36,1.31,1.31,1.0,0.42,0.84,0.55,0.56,0.56,1.52,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,-0.5,7.52,1023.42,68.29,3.68,289.38,0.81,0.0,0.0,0.0,0.0,1.0
2017-04-24,444.0,95.0,24.0,51.0,99.0,0.9,0.91,0.99,1.42,1.31,2.18,0.83,0.42,0.28,0.57,0.56,0.56,1.66,1.5,2.24,0.0,0.07,0.07,17.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43,-2.5,14.52,1016.29,64.33,2.18,212.29,0.0,0.0,0.0,0.0,0.0,1.0
2017-04-25,468.0,117.0,29.0,76.0,92.0,0.92,0.84,0.84,1.4,1.31,1.31,0.87,0.84,0.84,0.62,0.84,0.84,1.58,1.5,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,14.52,1007.79,74.83,3.17,235.12,0.4,0.0,0.0,0.0,0.0,1.0
2017-04-26,380.0,123.0,35.0,65.0,121.0,0.89,0.97,0.84,1.4,1.52,1.31,0.85,0.84,0.84,0.58,0.56,0.84,1.68,1.5,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.52,6.68,1012.12,84.96,1.55,88.67,5.69,0.0,0.0,0.0,0.0,1.0
2017-04-27,424.0,117.0,29.0,51.0,97.0,0.9,0.97,0.92,1.43,1.44,1.31,0.84,0.84,0.84,0.63,0.56,0.56,1.57,1.5,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.03,8.68,1014.67,81.88,1.05,153.96,2.02,0.0,0.0,0.0,0.0,1.0
2017-04-28,294.0,67.0,10.0,47.0,67.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,17.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,2.26,9.68,1013.67,79.46,2.18,139.17,3.27,0.0,0.0,0.0,0.0,1.0
2017-04-29,0.0,0.0,0.0,0.0,0.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.5,12.49,1017.83,75.83,2.37,212.42,1.22,0.0,0.0,0.0,0.0,1.0
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,0.5,15.84,1014.96,63.12,4.66,103.08,0.0,0.0,0.0,0.0,0.0,1.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.12,4.83,16.52,1011.04,74.17,3.07,193.25,3.23,1.0,0.0,0.0,0.0,1.0
2017-05-02,459.0,119.0,46.0,74.0,126.0,0.9,0.92,0.84,1.35,1.4,1.31,0.72,0.84,0.84,0.59,0.56,0.56,1.57,1.5,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.64,3.5,9.52,1014.17,96.33,2.77,200.42,19.28,0.0,0.0,0.0,0.0,1.0
