,Target Coffee,Target Milk Coffee,Target Cocoa,Target Tee,Target Coffee Time,Student Price Coffee,Worker Price Coffee,Guest Price Coffee,Student Price Milk Coffee,Worker Price Milk Coffee,Guest Price Milk Coffee,Student Price Cocoa,Worker Price Milk Cocoa,Guest Price Milk Cocoa,Student Price Tee,Worker Price Tee,Guest Price Tee,Student Price Coffee Time,Worker Price Coffee Time,Guest Price Coffee Time,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Saturday,x0_Sunday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2018-05-26,0.0,0.0,0.0,0.0,0.0,0.92,0.89,0.84,1.49,1.31,1.53,0.0,0.84,0.84,0.64,0.56,0.56,1.77,0.8,1.59,0.0,0.07,0.07,21.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-05-27,0.0,0.0,0.0,0.0,0.0,0.92,0.89,0.84,1.49,1.31,1.53,0.0,0.84,0.84,0.64,0.56,0.56,1.77,0.8,1.59,0.0,0.07,0.07,21.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-05-28,322.0,50.0,0.0,13.0,61.0,0.93,0.88,0.84,1.29,0.94,1.53,0.0,0.84,0.84,0.46,0.56,0.56,1.61,0.8,1.59,0.0,0.07,0.07,22.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-05-29,292.0,61.0,1.0,19.0,82.0,0.91,0.84,0.84,1.37,1.31,1.53,0.0,0.84,0.84,0.46,0.56,0.56,1.61,1.59,1.59,0.0,0.07,0.07,22.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-05-30,343.0,81.0,3.0,17.0,57.0,0.89,0.9,0.84,1.24,1.39,1.31,0.54,0.84,0.84,0.6,0.56,0.56,1.8,1.59,1.59,0.0,0.07,0.07,22.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.89,0.9,0.84,1.24,1.39,1.31,0.54,0.84,0.84,0.6,0.56,0.56,1.8,1.59,1.59,0.0,0.07,0.07,22.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-06-01,275.0,48.0,0.0,17.0,40.0,0.93,0.84,1.12,1.4,1.31,1.31,0.54,0.84,0.84,0.6,0.56,0.56,1.8,1.59,1.59,0.0,0.07,0.07,22.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,0.0,0.0,0.0,0.0,0.0,0.93,0.84,1.12,1.4,1.31,1.31,0.54,0.84,0.84,0.6,0.56,0.56,1.8,1.59,1.59,0.0,0.07,0.07,22.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-03,0.0,0.0,0.0,0.0,0.0,0.93,0.84,1.12,1.4,1.31,1.31,0.54,0.84,0.84,0.6,0.56,0.56,1.8,1.59,1.59,0.0,0.07,0.07,22.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,336.0,63.0,2.0,10.0,77.0,0.87,0.88,0.84,1.35,1.31,1.31,0.3,0.84,0.84,0.6,0.56,0.56,1.77,1.59,1.59,0.0,0.07,0.07,23.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,396.0,80.0,1.0,22.0,78.0,0.93,0.93,1.05,1.34,1.31,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.77,1.59,1.59,0.0,0.07,0.07,23.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,386.0,70.0,2.0,17.0,72.0,0.92,1.02,0.84,1.37,1.67,1.57,0.9,0.84,0.84,0.47,0.28,0.56,1.68,1.59,1.59,0.0,0.07,0.07,23.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,300.0,21.0,6.0,17.0,75.0,0.9,0.84,0.94,1.06,1.31,1.31,0.9,0.84,0.84,0.53,0.28,0.56,1.7,1.59,1.59,0.0,0.07,0.07,23.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,238.0,59.0,1.0,17.0,49.0,0.9,0.88,0.98,1.4,1.31,1.31,0.9,0.84,0.84,0.64,0.28,0.56,1.53,1.59,1.59,0.0,0.07,0.07,23.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-09,0.0,0.0,0.0,0.0,0.0,0.9,0.88,0.98,1.4,1.31,1.31,0.9,0.84,0.84,0.64,0.28,0.56,1.53,1.59,1.59,0.0,0.07,0.07,23.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,0.0,0.0,0.0,0.0,0.0,0.9,0.88,0.98,1.4,1.31,1.31,0.9,0.84,0.84,0.64,0.28,0.56,1.53,1.59,1.59,0.0,0.07,0.07,23.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,370.0,105.0,4.0,25.0,138.0,0.9,0.84,0.84,1.33,1.44,1.31,0.6,0.84,0.84,0.48,0.28,0.56,1.79,1.59,1.59,0.0,0.07,0.07,24.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,447.0,103.0,9.0,38.0,131.0,0.92,0.89,0.84,1.38,1.2,0.66,0.9,0.28,0.84,0.6,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,24.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,435.0,119.0,13.0,50.0,139.0,0.92,0.92,0.85,1.36,1.44,1.46,0.9,0.28,1.8,0.61,0.56,0.56,1.65,1.59,1.59,0.0,0.07,0.07,24.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,385.0,92.0,12.0,32.0,104.0,0.91,0.84,0.84,1.3,1.31,1.31,0.9,0.84,1.8,0.56,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,24.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,304.0,69.0,8.0,23.0,41.0,0.91,0.84,0.93,1.29,1.31,1.31,0.9,0.84,1.8,0.54,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,24.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-16,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.93,1.29,1.31,1.31,0.9,0.84,1.8,0.54,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,24.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-17,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.93,1.29,1.31,1.31,0.9,0.84,1.8,0.54,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,24.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,347.0,77.0,11.0,24.0,71.0,0.9,0.84,0.84,1.27,1.31,1.31,0.9,0.84,1.8,0.6,0.56,0.56,1.65,1.59,1.59,0.0,0.07,0.07,25.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,435.0,102.0,6.0,36.0,101.0,0.92,0.9,0.84,1.24,1.31,1.31,1.08,0.84,1.8,0.56,0.56,0.56,1.74,1.59,1.59,0.0,0.07,0.07,25.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,366.0,91.0,9.0,24.0,87.0,0.92,0.87,0.84,1.22,1.31,3.14,0.9,0.84,1.8,0.6,0.56,0.56,1.74,1.59,1.59,0.0,0.07,0.07,25.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,385.0,83.0,9.0,21.0,80.0,0.88,0.88,0.84,1.33,1.5,1.31,0.74,0.84,1.8,0.53,0.56,0.56,1.59,1.59,1.59,0.0,0.07,0.07,25.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,370.0,95.0,20.0,30.0,74.0,0.9,0.87,0.61,1.29,1.31,1.31,1.0,0.84,1.8,0.62,0.56,0.56,1.63,1.59,1.59,0.0,0.07,0.07,25.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,0.0,0.0,0.0,0.0,0.0,0.9,0.87,0.61,1.29,1.31,1.31,1.0,0.84,1.8,0.62,0.56,0.56,1.63,1.59,1.59,0.0,0.07,0.07,25.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-24,0.0,0.0,0.0,0.0,0.0,0.9,0.87,0.61,1.29,1.31,1.31,1.0,0.84,1.8,0.62,0.56,0.56,1.63,1.59,1.59,0.0,0.07,0.07,25.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,398.0,81.0,5.0,23.0,104.0,0.9,0.84,0.91,1.4,1.31,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,26.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,473.0,107.0,10.0,29.0,123.0,0.9,0.81,0.97,1.29,1.31,1.31,0.6,0.84,0.84,0.6,0.75,0.56,1.64,1.59,1.59,0.0,0.07,0.07,26.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,408.0,98.0,6.0,20.0,70.0,0.9,0.77,0.84,1.36,1.31,1.5,0.68,0.0,0.84,0.6,0.56,0.56,1.75,1.91,1.59,0.0,0.07,0.07,26.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,453.0,115.0,14.0,30.0,125.0,0.89,0.84,0.84,1.28,1.61,1.31,0.9,0.0,0.84,0.53,0.56,0.56,1.67,1.91,1.59,0.0,0.07,0.07,26.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,295.0,83.0,5.0,23.0,62.0,0.89,0.88,0.96,1.24,1.46,1.31,0.9,0.0,0.84,0.6,0.56,0.56,1.76,1.91,1.59,0.0,0.07,0.07,26.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,0.0,0.0,0.0,0.0,0.0,0.89,0.88,0.96,1.24,1.46,1.31,0.9,0.0,0.84,0.6,0.56,0.56,1.76,1.91,1.59,0.0,0.07,0.07,26.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.89,0.88,0.96,1.24,1.46,1.31,0.9,0.0,0.84,0.6,0.56,0.56,1.76,1.91,1.59,0.0,0.07,0.07,26.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,386.0,82.0,3.0,30.0,154.0,0.92,0.84,0.84,1.34,1.31,1.53,0.54,0.0,0.84,0.6,0.56,0.56,1.73,1.91,1.59,0.0,0.07,0.07,27.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,441.0,84.0,7.0,22.0,146.0,0.91,0.84,0.84,1.38,1.51,1.31,0.9,0.84,0.84,0.67,0.56,0.56,1.75,1.59,1.59,0.0,0.07,0.07,27.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,480.0,76.0,5.0,36.0,97.0,0.91,0.84,0.84,1.42,1.42,1.31,0.9,0.84,0.84,0.56,0.56,0.56,1.81,1.59,1.59,0.0,0.07,0.07,27.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,381.0,74.0,6.0,23.0,137.0,0.9,0.91,1.05,1.38,1.19,1.31,0.64,0.84,0.84,0.49,0.75,0.56,1.7,0.53,1.59,0.0,0.07,0.07,27.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,389.0,92.0,8.0,27.0,84.0,0.92,1.05,0.84,1.38,1.44,1.31,1.12,1.26,0.84,0.6,0.56,0.56,1.74,0.53,1.59,0.0,0.07,0.07,27.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,0.0,0.0,0.0,0.0,0.0,0.92,1.05,0.84,1.38,1.44,1.31,1.12,1.26,0.84,0.6,0.56,0.56,1.74,0.53,1.59,0.0,0.07,0.07,27.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,0.0,0.0,0.0,0.0,0.0,0.92,1.05,0.84,1.38,1.44,1.31,1.12,1.26,0.84,0.6,0.56,0.56,1.74,0.53,1.59,0.0,0.07,0.07,27.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,427.0,99.0,5.0,30.0,133.0,0.91,0.8,0.84,1.37,0.94,1.31,0.45,0.84,0.84,0.56,0.28,0.56,1.74,1.59,1.59,0.0,0.07,0.07,28.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,541.0,82.0,7.0,60.0,169.0,0.91,0.9,0.84,1.44,1.31,1.31,0.9,0.84,0.84,0.61,0.28,0.56,1.74,1.59,1.59,0.0,0.07,0.07,28.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,543.0,90.0,16.0,38.0,168.0,0.92,0.93,0.84,1.33,1.31,1.31,0.9,0.84,0.84,0.57,0.28,0.56,1.77,1.59,1.59,0.0,0.07,0.07,28.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,526.0,92.0,14.0,43.0,153.0,0.91,0.99,1.01,1.37,1.31,1.31,0.9,0.84,0.84,0.55,0.28,0.56,1.74,1.59,1.59,0.0,0.07,0.07,28.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,387.0,60.0,7.0,37.0,85.0,0.95,0.9,0.84,1.37,1.31,1.31,0.9,0.84,0.84,0.57,0.28,0.56,1.74,1.59,1.59,0.0,0.07,0.07,28.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,0.0,0.0,0.0,0.0,0.0,0.95,0.9,0.84,1.37,1.31,1.31,0.9,0.84,0.84,0.57,0.28,0.56,1.74,1.59,1.59,0.0,0.07,0.07,28.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-15,0.0,0.0,0.0,0.0,0.0,0.95,0.9,0.84,1.37,1.31,1.31,0.9,0.84,0.84,0.57,0.28,0.56,1.74,1.59,1.59,0.0,0.07,0.07,28.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,366.0,69.0,14.0,29.0,169.0,0.93,0.81,1.05,1.27,1.31,1.31,0.9,0.84,0.84,0.6,0.28,0.56,1.76,1.59,1.59,0.0,0.07,0.07,29.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,438.0,76.0,6.0,23.0,150.0,0.9,0.87,1.01,1.29,1.46,1.57,0.9,0.84,0.84,0.6,0.28,0.56,1.73,1.59,1.59,0.0,0.07,0.07,29.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,389.0,70.0,2.0,20.0,128.0,0.94,0.84,0.84,1.29,1.31,0.98,0.9,0.84,0.84,0.55,0.28,0.56,1.81,1.59,1.59,0.0,0.07,0.07,29.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,341.0,74.0,2.0,23.0,116.0,0.91,0.87,0.84,1.42,1.21,1.31,0.3,0.84,0.0,0.6,0.56,0.56,1.71,1.59,1.59,0.0,0.07,0.07,29.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,298.0,61.0,7.0,21.0,91.0,0.93,0.84,0.84,1.37,1.47,1.31,1.12,0.84,0.0,0.54,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,29.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21,0.0,0.0,0.0,0.0,0.0,0.93,0.84,0.84,1.37,1.47,1.31,1.12,0.84,0.0,0.54,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,29.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-22,0.0,0.0,0.0,0.0,0.0,0.93,0.84,0.84,1.37,1.47,1.31,1.12,0.84,0.0,0.54,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,29.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,373.0,57.0,5.0,23.0,150.0,0.93,0.88,0.84,1.4,1.31,1.31,0.9,0.84,0.0,0.63,0.56,0.56,1.75,1.59,1.59,0.0,0.07,0.07,30.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,267.0,50.0,2.0,16.0,17.0,0.9,0.75,0.84,1.44,1.31,1.96,0.9,0.84,0.0,0.52,0.56,0.56,1.94,1.59,1.59,0.0,0.07,0.07,30.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,308.0,65.0,5.0,14.0,126.0,0.9,0.77,0.84,1.37,1.31,1.31,0.9,0.84,0.0,0.6,0.56,0.56,1.74,1.59,1.59,0.0,0.07,0.07,30.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,275.0,59.0,3.0,17.0,93.0,0.92,0.84,0.84,1.28,1.57,1.31,0.9,0.84,0.84,0.71,0.56,0.56,1.72,1.59,1.59,0.0,0.07,0.07,30.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,320.0,75.0,4.0,21.0,92.0,0.91,0.84,0.96,1.4,1.47,1.05,0.9,0.84,0.84,0.64,0.56,0.56,1.72,1.59,1.59,0.0,0.07,0.07,30.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.96,1.4,1.47,1.05,0.9,0.84,0.84,0.64,0.56,0.56,1.72,1.59,1.59,0.0,0.07,0.07,30.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.96,1.4,1.47,1.05,0.9,0.84,0.84,0.64,0.56,0.56,1.72,1.59,1.59,0.0,0.07,0.07,30.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,257.0,41.0,4.0,15.0,48.0,0.92,0.84,1.18,1.4,1.46,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,31.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,251.0,48.0,1.0,13.0,45.0,0.89,0.88,1.34,1.44,1.64,2.18,0.0,0.84,0.84,0.6,0.56,0.56,1.82,1.59,1.59,0.0,0.07,0.07,31.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,243.0,57.0,2.0,10.0,51.0,0.91,0.88,0.84,1.4,1.7,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.7,1.59,1.59,0.0,0.07,0.07,31.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,266.0,43.0,6.0,10.0,50.0,0.9,0.8,1.34,1.45,1.68,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.74,1.59,1.59,0.0,0.07,0.07,31.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,183.0,36.0,5.0,13.0,43.0,0.91,0.84,1.05,1.4,1.53,1.75,0.9,0.84,0.84,0.6,0.56,0.56,1.62,1.59,1.59,0.0,0.07,0.07,31.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,0.0,0.0,0.0,0.0,0.0,0.91,0.84,1.05,1.4,1.53,1.75,0.9,0.84,0.84,0.6,0.56,0.56,1.62,1.59,1.59,0.0,0.07,0.07,31.0,2018.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-05,0.0,0.0,0.0,0.0,0.0,0.91,0.84,1.05,1.4,1.53,1.75,0.9,0.84,0.84,0.6,0.56,0.56,1.62,1.59,1.59,0.0,0.07,0.07,31.0,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,252.0,43.0,4.0,15.0,59.0,0.93,0.93,0.84,1.28,1.96,1.96,0.9,0.84,0.84,0.55,0.56,0.56,1.73,1.59,1.59,0.0,0.07,0.07,32.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,200.0,48.0,3.0,13.0,53.0,0.92,0.95,0.84,1.4,1.53,1.31,0.54,0.84,0.84,0.6,0.56,0.56,1.77,1.59,1.59,0.0,0.07,0.07,32.0,2018.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
